Longitude,Latitude,Date,Presence
-84.471253,31.212842,2020-07-28T12:07Z,0
-84.462668,31.180212,2020-07-28T12:08Z,0
-84.476777,31.183411,2020-07-28T12:09Z,0
-83.360424,35.704279,2018-09-06T11:31Z,0
-83.385644,35.704922,2018-09-06T11:47Z,1
-83.384445,35.712781,2018-09-06T11:57Z,1
-83.404883,35.728847,2018-09-06T12:10Z,1
-83.478839,35.677641,2018-09-06T12:48Z,0
-83.503264,35.639723,2018-09-06T13:16Z,0
-83.514666,35.653289,2018-09-06T13:25Z,1
-83.566235,35.671497,2018-09-06T13:37Z,1
-83.592585,35.665495,2018-09-06T13:53Z,0
-83.579185,35.653289,2018-09-06T14:03Z,0
-83.360424,35.704279,2018-09-06T20:17Z,1
-83.385644,35.704922,2018-09-06T20:25Z,1
-83.384445,35.712781,2018-09-06T20:33Z,1
-83.404883,35.728847,2018-09-06T20:43Z,0
-83.478839,35.677641,2018-09-06T21:15Z,0
-83.503264,35.639723,2018-09-06T21:40Z,1
-83.514666,35.653289,2018-09-06T21:50Z,1
-83.566235,35.671497,2018-09-06T22:05Z,1
-83.592585,35.665495,2018-09-06T22:16Z,1
-83.579185,35.653289,2018-09-06T22:25Z,0
-71.274437,44.056907,2014-06-03T10:15Z,1
-71.285558,44.056185,2014-06-03T11:12Z,1
-71.278562,44.049191,2014-06-03T11:02Z,1
-71.27617,44.053082,2014-06-03T10:56Z,1
-71.303332,44.057606,2014-06-03T12:03Z,1
-71.295847,44.057581,2014-06-03T11:41Z,1
-71.306996,44.04894,2014-06-03T10:30Z,1
-71.305777,44.061916,2014-06-03T11:25Z,1
-71.274437,44.056907,2014-06-03T22:18Z,1
-71.306996,44.04894,2014-06-03T20:37Z,1
-71.27617,44.053082,2014-06-03T20:59Z,1
-71.278562,44.049191,2014-06-03T21:05Z,1
-71.285558,44.056185,2014-06-03T21:12Z,1
-71.305777,44.061916,2014-06-03T21:24Z,1
-71.295847,44.057581,2014-06-03T21:34Z,1
-71.303332,44.057606,2014-06-03T21:54Z,1
-71.306996,44.04894,2014-06-04T10:49Z,1
-71.27617,44.053082,2014-06-04T11:03Z,1
-71.278562,44.049191,2014-06-04T11:09Z,1
-71.285558,44.056185,2014-06-04T11:15Z,1
-71.305777,44.061916,2014-06-04T11:26Z,1
-71.295847,44.057581,2014-06-04T11:31Z,1
-71.303332,44.057606,2014-06-04T11:49Z,1
-71.274437,44.056907,2014-06-04T10:36Z,1
-97.654183,33.394333,2018-02-13T13:36Z,0
-97.64428,33.409372,2018-02-13T13:50Z,0
-97.595712,33.420466,2018-02-13T14:08Z,1
-97.60799,33.399233,2018-02-13T14:14Z,0
-97.572997,33.389372,2018-02-13T14:23Z,0
-97.580944,33.376482,2018-02-13T14:29Z,0
-97.583553,33.372972,2018-02-13T14:32Z,0
-97.586518,33.330827,2018-02-13T14:45Z,0
-97.586357,33.321074,2018-02-13T14:48Z,0
-97.654183,33.394333,2018-02-13T22:31Z,0
-97.64428,33.409372,2018-02-13T22:46Z,0
-97.595712,33.420466,2018-02-13T23:04Z,0
-97.60799,33.399233,2018-02-13T23:10Z,0
-97.572997,33.389372,2018-02-13T23:19Z,0
-97.580944,33.376482,2018-02-13T23:27Z,0
-97.583553,33.372972,2018-02-13T23:30Z,0
-97.586518,33.330827,2018-02-13T23:42Z,0
-97.586357,33.321074,2018-02-13T23:45Z,0
-97.654183,33.394333,2018-02-14T13:37Z,0
-97.64428,33.409372,2018-02-14T13:50Z,0
-97.595712,33.420466,2018-02-14T14:05Z,1
-97.60799,33.399233,2018-02-14T14:11Z,1
-97.572997,33.389372,2018-02-14T14:19Z,0
-97.580944,33.376482,2018-02-14T14:24Z,0
-97.583553,33.372972,2018-02-14T14:26Z,0
-97.586518,33.330827,2018-02-14T14:37Z,0
-97.586357,33.321074,2018-02-14T14:40Z,0
-97.654183,33.394333,2018-02-27T13:33Z,1
-97.64428,33.409372,2018-02-27T13:48Z,0
-97.595712,33.420466,2018-02-27T14:05Z,0
-97.60799,33.399233,2018-02-27T14:11Z,1
-97.572997,33.389372,2018-02-27T14:22Z,1
-97.580944,33.376482,2018-02-27T14:29Z,0
-97.583553,33.372972,2018-02-27T14:34Z,0
-97.586518,33.330827,2018-02-27T14:45Z,0
-97.586357,33.321074,2018-02-27T14:49Z,0
-97.654183,33.394333,2018-02-27T22:29Z,0
-97.64428,33.409372,2018-02-27T22:45Z,0
-97.595712,33.420466,2018-02-27T23:03Z,0
-97.60799,33.399233,2018-02-27T23:11Z,0
-97.572997,33.389372,2018-02-27T23:20Z,1
-97.580944,33.376482,2018-02-27T23:27Z,0
-97.583553,33.372972,2018-02-27T23:31Z,0
-97.586518,33.330827,2018-02-27T23:42Z,0
-97.586357,33.321074,2018-02-27T23:46Z,0
-97.654183,33.394333,2018-02-28T13:23Z,0
-97.64428,33.409372,2018-02-28T13:37Z,1
-97.595712,33.420466,2018-02-28T13:55Z,0
-97.60799,33.399233,2018-02-28T14:00Z,1
-97.572997,33.389372,2018-02-28T14:09Z,0
-97.580944,33.376482,2018-02-28T14:15Z,0
-97.583553,33.372972,2018-02-28T14:19Z,0
-97.586518,33.330827,2018-02-28T14:30Z,0
-97.586357,33.321074,2018-02-28T14:34Z,0
-76.564206,38.88788,2017-05-09T12:01Z,1
-76.541404,38.87085,2017-05-09T12:18Z,1
-76.537124,38.872876,2017-05-09T12:26Z,1
-76.532584,38.873772,2017-05-09T12:33Z,0
-76.542491,38.875234,2017-05-09T12:42Z,1
-76.546054,38.868356,2017-05-09T12:52Z,1
-76.547916,38.897843,2017-05-09T13:07Z,1
-76.544644,38.887714,2017-05-09T13:15Z,1
-76.555264,38.886782,2017-05-09T13:24Z,1
-76.536653,38.902578,2017-05-09T13:42Z,1
-76.564206,38.88788,2017-05-09T20:10Z,1
-76.541404,38.87085,2017-05-09T20:29Z,0
-76.537124,38.872876,2017-05-09T20:38Z,0
-76.532584,38.873772,2017-05-09T20:43Z,0
-76.542491,38.875234,2017-05-09T20:50Z,1
-76.546054,38.868356,2017-05-09T20:59Z,1
-76.547916,38.897843,2017-05-09T21:15Z,0
-76.544644,38.887714,2017-05-09T21:22Z,0
-76.555264,38.886782,2017-05-09T21:30Z,0
-76.536653,38.902578,2017-05-09T21:47Z,1
-76.564206,38.88788,2017-05-10T11:48Z,1
-76.541404,38.87085,2017-05-10T12:07Z,1
-76.537124,38.872876,2017-05-10T12:14Z,1
-76.532584,38.873772,2017-05-10T12:19Z,1
-76.542491,38.875234,2017-05-10T12:29Z,1
-76.546054,38.868356,2017-05-10T12:38Z,0
-76.547916,38.897843,2017-05-10T12:53Z,0
-76.544644,38.887714,2017-05-10T13:01Z,1
-76.555264,38.886782,2017-05-10T13:10Z,1
-76.536653,38.902578,2017-05-10T13:28Z,1
-97.60799,33.399233,2021-02-09T00:00Z,0
-97.586518,33.330827,2021-02-09T00:00Z,0
-97.572997,33.389372,2021-02-09T00:00Z,0
-97.64428,33.409372,2021-02-09T00:00Z,0
-97.583553,33.372972,2021-02-09T00:00Z,0
-97.654183,33.394333,2021-02-09T00:00Z,0
-97.580944,33.376482,2021-02-09T00:00Z,0
-97.586357,33.321074,2021-02-09T00:00Z,0
-97.595712,33.420466,2021-02-09T00:00Z,0
-97.572997,33.389372,2021-02-09T14:00Z,0
-97.654183,33.394333,2021-02-09T14:00Z,0
-97.595712,33.420466,2021-02-09T14:00Z,0
-97.580944,33.376482,2021-02-09T14:00Z,0
-97.586357,33.321074,2021-02-09T14:00Z,0
-97.586518,33.330827,2021-02-09T14:00Z,0
-97.64428,33.409372,2021-02-09T14:00Z,0
-97.60799,33.399233,2021-02-09T14:00Z,0
-97.583553,33.372972,2021-02-09T14:00Z,0
-97.595712,33.420466,2021-02-23T00:00Z,0
-97.654183,33.394333,2021-02-23T00:00Z,0
-97.586518,33.330827,2021-02-23T00:00Z,0
-97.583553,33.372972,2021-02-23T00:00Z,0
-97.60799,33.399233,2021-02-23T00:00Z,0
-97.586357,33.321074,2021-02-23T00:00Z,0
-97.572997,33.389372,2021-02-23T00:00Z,0
-97.580944,33.376482,2021-02-23T00:00Z,0
-97.64428,33.409372,2021-02-23T00:00Z,0
-97.595712,33.420466,2021-02-23T14:00Z,0
-97.580944,33.376482,2021-02-23T14:00Z,0
-97.572997,33.389372,2021-02-23T14:00Z,0
-97.586518,33.330827,2021-02-23T14:00Z,0
-97.586357,33.321074,2021-02-23T14:00Z,0
-97.60799,33.399233,2021-02-23T14:00Z,0
-97.654183,33.394333,2021-02-23T14:00Z,0
-97.64428,33.409372,2021-02-23T14:00Z,0
-97.583553,33.372972,2021-02-23T14:00Z,0
-67.066235,18.03554,2018-12-12T11:05Z,1
-67.070481,18.036123,2018-12-12T11:24Z,1
-67.070234,18.032874,2018-12-12T11:27Z,1
-67.074486,18.031807,2018-12-12T11:33Z,1
-67.085962,18.020018,2018-12-12T11:45Z,1
-67.08025,18.024028,2018-12-12T11:54Z,1
-67.082493,18.025667,2018-12-12T12:00Z,1
-67.074539,18.027481,2018-12-12T12:09Z,1
-67.074566,18.024505,2018-12-12T12:15Z,1
-67.07324,18.016367,2018-12-12T12:22Z,1
-67.066235,18.03554,2018-12-12T18:43Z,1
-67.070481,18.036123,2018-12-12T18:52Z,0
-67.070234,18.032874,2018-12-12T18:56Z,0
-67.074486,18.031807,2018-12-12T19:00Z,0
-67.085962,18.020018,2018-12-12T19:08Z,0
-67.08025,18.024028,2018-12-12T19:15Z,0
-67.082493,18.025667,2018-12-12T19:18Z,0
-67.074539,18.027481,2018-12-12T19:28Z,0
-67.074566,18.024505,2018-12-12T19:29Z,0
-67.07324,18.016367,2018-12-12T20:34Z,0
-119.285357,37.02656,2019-03-26T16:12Z,0
-119.243066,37.034408,2019-03-26T17:20Z,0
-119.247486,37.034666,2019-03-26T17:13Z,0
-119.251043,37.031894,2019-03-26T17:07Z,0
-119.260617,37.03434,2019-03-26T17:38Z,0
-119.262184,37.031342,2019-03-26T17:48Z,1
-119.266198,37.028829,2019-03-26T16:57Z,0
-119.270245,37.028749,2019-03-26T16:48Z,0
-119.273022,37.031666,2019-03-26T16:40Z,0
-119.281555,37.035811,2019-03-26T16:34Z,0
-119.285357,37.02656,2019-03-26T23:41Z,0
-119.281555,37.035811,2019-03-26T23:20Z,0
-119.273022,37.031666,2019-03-26T23:14Z,0
-119.270245,37.028749,2019-03-26T23:08Z,0
-119.266198,37.028829,2019-03-26T23:00Z,0
-119.251043,37.031894,2019-03-26T22:52Z,0
-119.247486,37.034666,2019-03-26T22:47Z,0
-119.243066,37.034408,2019-03-26T22:39Z,0
-119.260617,37.03434,2019-03-26T22:11Z,0
-119.262184,37.031342,2019-03-26T22:27Z,0
-105.536612,40.189298,2019-04-18T14:44Z,0
-105.541284,40.18915,2019-04-18T14:55Z,0
-105.526394,40.177405,2019-04-18T15:12Z,0
-105.527095,40.174714,2019-04-18T15:21Z,0
-105.53091,40.174226,2019-04-18T15:35Z,0
-105.482508,40.19537,2019-04-18T14:04Z,0
-105.479695,40.198734,2019-04-18T14:12Z,0
-105.472313,40.151717,2019-04-18T13:37Z,0
-105.472313,40.151717,2019-04-18T23:29Z,0
-105.482508,40.19537,2019-04-18T23:09Z,0
-105.479695,40.198734,2019-04-18T23:02Z,0
-105.536612,40.189298,2019-04-18T21:38Z,0
-105.541284,40.18915,2019-04-18T21:51Z,0
-105.526394,40.177405,2019-04-18T22:10Z,0
-105.527095,40.174714,2019-04-18T22:36Z,0
-105.53091,40.174226,2019-04-18T22:23Z,0
-112.461642,40.155008,2018-08-08T12:30Z,0
-112.514905,40.175954,2018-08-08T13:19Z,0
-112.505883,40.166605,2018-08-08T13:45Z,0
-112.474485,40.18051,2018-08-08T13:58Z,0
-112.488274,40.182772,2018-08-08T14:10Z,0
-112.470314,40.18382,2018-08-08T14:30Z,0
-112.495417,40.187554,2018-08-08T14:43Z,1
-112.472712,40.196205,2018-08-08T14:58Z,0
-112.428312,40.196765,2018-08-08T15:15Z,0
-112.422302,40.19575,2018-08-08T15:21Z,0
-112.461642,40.155008,2018-08-09T00:25Z,0
-112.514905,40.175954,2018-08-09T01:01Z,0
-112.505883,40.166605,2018-08-09T01:22Z,0
-112.474485,40.18051,2018-08-09T01:33Z,0
-112.488274,40.182772,2018-08-09T01:44Z,0
-112.470314,40.18382,2018-08-09T02:00Z,0
-112.495417,40.187554,2018-08-09T02:09Z,0
-112.472712,40.196205,2018-08-09T02:20Z,0
-112.428312,40.196765,2018-08-09T02:34Z,0
-112.422302,40.19575,2018-08-09T02:39Z,0
-112.461642,40.155008,2018-08-22T12:54Z,1
-112.514905,40.175954,2018-08-22T13:42Z,1
-112.505883,40.166605,2018-08-22T14:17Z,0
-112.474485,40.18051,2018-08-22T14:31Z,0
-112.488274,40.182772,2018-08-22T14:48Z,1
-112.470314,40.18382,2018-08-22T15:05Z,0
-112.495417,40.187554,2018-08-22T15:17Z,1
-112.472712,40.196205,2018-08-22T15:33Z,1
-112.428312,40.196765,2018-08-22T15:55Z,1
-112.422302,40.19575,2018-08-22T16:04Z,1
-112.461642,40.155008,2018-08-22T22:48Z,0
-112.514905,40.175954,2018-08-22T23:34Z,0
-112.505883,40.166605,2018-08-23T00:01Z,0
-112.474485,40.18051,2018-08-23T00:12Z,0
-112.488274,40.182772,2018-08-23T00:23Z,0
-112.470314,40.18382,2018-08-23T00:39Z,0
-112.495417,40.187554,2018-08-23T00:48Z,0
-112.472712,40.196205,2018-08-23T01:01Z,0
-112.428312,40.196765,2018-08-23T01:20Z,0
-112.422302,40.19575,2018-08-23T01:28Z,0
-119.7411,37.082013,2018-06-12T15:12Z,1
-119.732525,37.086793,2018-06-12T15:26Z,1
-119.723575,37.089955,2018-06-12T15:40Z,1
-119.726034,37.092865,2018-06-12T16:05Z,1
-119.721285,37.101331,2018-06-12T15:52Z,1
-119.73524,37.096437,2018-06-12T16:17Z,1
-119.745324,37.114513,2018-06-12T16:33Z,0
-119.749511,37.109009,2018-06-12T16:45Z,1
-119.732525,37.086793,2018-06-12T23:10Z,0
-119.723575,37.089955,2018-06-12T23:20Z,0
-119.721285,37.101331,2018-06-12T23:30Z,0
-119.726034,37.092865,2018-06-12T23:35Z,0
-119.73524,37.096437,2018-06-12T23:45Z,0
-119.745324,37.114513,2018-06-13T00:45Z,0
-119.7411,37.082013,2018-06-12T23:00Z,0
-119.749511,37.109009,2018-06-13T00:50Z,0
-119.7411,37.082013,2018-06-26T15:01Z,1
-119.732525,37.086793,2018-06-26T15:12Z,1
-119.727648,37.081507,2018-06-26T15:35Z,0
-119.723127,37.085395,2018-06-26T15:43Z,1
-119.723575,37.089955,2018-06-26T15:50Z,1
-119.726034,37.092865,2018-06-26T16:11Z,1
-119.73524,37.096437,2018-06-26T16:27Z,1
-119.721285,37.101331,2018-06-26T16:02Z,1
-119.745324,37.114513,2018-06-26T16:43Z,0
-119.749511,37.109009,2018-06-26T17:02Z,1
-119.7411,37.082013,2018-06-26T23:00Z,0
-119.732525,37.086793,2018-06-26T23:10Z,0
-119.727648,37.081507,2018-06-26T23:30Z,0
-119.723127,37.085395,2018-06-26T23:35Z,0
-119.723575,37.089955,2018-06-26T23:45Z,0
-119.721285,37.101331,2018-06-26T23:55Z,0
-119.726034,37.092865,2018-06-27T00:05Z,0
-119.73524,37.096437,2018-06-27T00:15Z,1
-119.745324,37.114513,2018-06-27T00:35Z,0
-119.749511,37.109009,2018-06-27T00:45Z,0
-87.408875,32.97357,2017-04-04T13:54Z,1
-87.428416,32.948435,2017-04-04T14:10Z,0
-87.413517,32.923034,2017-04-04T14:26Z,1
-87.406101,32.916037,2017-04-04T14:31Z,1
-87.413474,32.914334,2017-04-04T14:36Z,1
-87.425914,32.89975,2017-04-04T14:44Z,1
-87.442949,32.90911,2017-04-04T14:53Z,1
-87.450338,32.907758,2017-04-04T14:57Z,1
-87.438992,32.881294,2017-04-04T15:12Z,1
-87.412758,32.896817,2017-04-04T15:27Z,1
-87.408875,32.97357,2017-04-04T21:11Z,0
-87.428416,32.948435,2017-04-04T21:27Z,0
-87.413517,32.923034,2017-04-04T21:43Z,0
-87.406101,32.916037,2017-04-04T21:50Z,0
-87.413474,32.914334,2017-04-04T21:55Z,0
-87.425914,32.89975,2017-04-04T22:05Z,0
-87.442949,32.90911,2017-04-04T22:16Z,0
-87.450338,32.907758,2017-04-04T22:23Z,0
-87.438992,32.881294,2017-04-04T22:38Z,0
-87.412758,32.896817,2017-04-04T22:56Z,0
-87.408875,32.97357,2017-04-05T12:51Z,1
-87.428416,32.948435,2017-04-05T13:06Z,1
-87.413517,32.923034,2017-04-05T13:21Z,1
-87.406101,32.916037,2017-04-05T13:31Z,1
-87.413474,32.914334,2017-04-05T13:36Z,1
-87.425914,32.89975,2017-04-05T13:44Z,1
-87.442949,32.90911,2017-04-05T13:54Z,1
-87.450338,32.907758,2017-04-05T13:59Z,1
-87.438992,32.881294,2017-04-05T14:16Z,1
-87.412758,32.896817,2017-04-05T14:33Z,1
-87.412758,32.896817,2017-04-18T12:25Z,1
-87.408875,32.97357,2017-04-18T15:08Z,1
-87.428416,32.948435,2017-04-18T14:51Z,1
-87.438992,32.881294,2017-04-18T12:45Z,1
-87.413517,32.923034,2017-04-18T14:38Z,1
-87.406101,32.916037,2017-04-18T14:30Z,1
-87.413474,32.914334,2017-04-18T14:23Z,1
-87.442949,32.90911,2017-04-18T13:19Z,1
-87.450338,32.907758,2017-04-18T13:05Z,1
-87.425914,32.89975,2017-04-18T13:24Z,1
-87.412758,32.896817,2017-04-18T22:00Z,0
-87.438992,32.881294,2017-04-18T21:43Z,1
-87.450338,32.907758,2017-04-18T21:27Z,0
-87.442949,32.90911,2017-04-18T21:21Z,0
-87.425914,32.89975,2017-04-18T21:11Z,1
-87.413474,32.914334,2017-04-18T21:03Z,1
-87.406101,32.916037,2017-04-18T20:55Z,0
-87.413517,32.923034,2017-04-18T20:48Z,0
-87.428416,32.948435,2017-04-18T20:33Z,0
-87.408875,32.97357,2017-04-18T20:18Z,1
-87.408875,32.97357,2017-04-19T12:56Z,1
-87.428416,32.948435,2017-04-19T13:18Z,1
-87.413517,32.923034,2017-04-19T13:33Z,1
-87.406101,32.916037,2017-04-19T13:40Z,1
-87.413474,32.914334,2017-04-19T13:48Z,1
-87.425914,32.89975,2017-04-19T13:57Z,1
-87.442949,32.90911,2017-04-19T14:06Z,1
-87.450338,32.907758,2017-04-19T14:11Z,1
-87.438992,32.881294,2017-04-19T14:28Z,1
-87.412758,32.896817,2017-04-19T14:48Z,1
-87.408875,32.97357,2020-11-24T12:56Z,0
-87.428416,32.948435,2020-11-24T13:08Z,0
-87.413517,32.923034,2020-11-24T13:24Z,0
-87.406101,32.916037,2020-11-24T13:30Z,0
-87.413474,32.914334,2020-11-24T13:36Z,0
-87.425914,32.89975,2020-11-24T13:48Z,1
-87.442949,32.90911,2020-11-24T14:00Z,0
-87.450338,32.907758,2020-11-24T14:06Z,1
-87.438992,32.881294,2020-11-24T14:20Z,1
-87.412758,32.896817,2020-11-24T14:39Z,1
-87.408875,32.97357,2020-11-24T20:32Z,0
-87.428416,32.948435,2020-11-24T20:46Z,0
-87.413517,32.923034,2020-11-24T21:01Z,0
-87.406101,32.916037,2020-11-24T21:09Z,0
-87.413474,32.914334,2020-11-24T21:15Z,1
-87.425914,32.89975,2020-11-24T21:22Z,0
-87.442949,32.90911,2020-11-24T21:33Z,0
-87.450338,32.907758,2020-11-24T21:38Z,0
-87.438992,32.881294,2020-11-24T21:52Z,0
-87.412758,32.896817,2020-11-24T22:07Z,0
-105.571483,40.04226,2020-06-02T00:00Z,0
-105.570392,40.047441,2020-06-02T00:00Z,0
-105.558681,40.037906,2020-06-02T00:00Z,0
-105.575357,40.046749,2020-06-02T00:00Z,0
-105.57255,40.044944,2020-06-02T00:00Z,0
-105.568895,40.040246,2020-06-02T00:00Z,0
-105.565283,40.040277,2020-06-02T00:00Z,0
-105.573468,40.049031,2020-06-02T00:00Z,0
-105.561957,40.039241,2020-06-02T00:00Z,0
-105.555144,40.038188,2020-06-02T00:00Z,0
-105.561957,40.039241,2020-06-02T14:00Z,0
-105.558681,40.037906,2020-06-02T14:00Z,0
-105.555144,40.038188,2020-06-02T14:00Z,0
-105.573468,40.049031,2020-06-02T14:00Z,0
-105.570392,40.047441,2020-06-02T14:00Z,0
-105.568895,40.040246,2020-06-02T14:00Z,0
-105.57255,40.044944,2020-06-02T14:00Z,0
-105.575357,40.046749,2020-06-02T14:00Z,0
-105.565283,40.040277,2020-06-02T14:00Z,0
-105.571483,40.04226,2020-06-02T14:00Z,0
-105.575357,40.046749,2020-06-16T14:58Z,1
-105.573468,40.049031,2020-06-16T14:46Z,1
-105.570392,40.047441,2020-06-16T14:33Z,1
-105.57255,40.044944,2020-06-16T14:15Z,1
-105.571483,40.04226,2020-06-16T14:10Z,1
-105.568895,40.040246,2020-06-16T14:06Z,1
-105.565283,40.040277,2020-06-16T14:02Z,1
-105.561957,40.039241,2020-06-16T13:59Z,1
-105.558681,40.037906,2020-06-16T13:50Z,1
-105.555144,40.038188,2020-06-16T13:40Z,1
-105.555144,40.038188,2020-06-17T00:46Z,1
-105.558681,40.037906,2020-06-17T00:40Z,1
-105.561957,40.039241,2020-06-17T00:33Z,1
-105.565283,40.040277,2020-06-17T00:27Z,1
-105.568895,40.040246,2020-06-17T00:23Z,1
-105.571483,40.04226,2020-06-17T00:18Z,1
-105.57255,40.044944,2020-06-17T00:00Z,1
-105.570392,40.047441,2020-06-16T23:41Z,1
-105.573468,40.049031,2020-06-16T23:19Z,0
-105.575357,40.046749,2020-06-16T23:04Z,1
-105.575357,40.046749,2020-06-30T14:05Z,1
-105.573468,40.049031,2020-06-30T13:55Z,1
-105.570392,40.047441,2020-06-30T13:41Z,1
-105.57255,40.044944,2020-06-30T13:23Z,1
-105.571483,40.04226,2020-06-30T13:18Z,1
-105.568895,40.040246,2020-06-30T13:13Z,1
-105.565283,40.040277,2020-06-30T13:08Z,1
-105.561957,40.039241,2020-06-30T13:02Z,1
-105.558681,40.037906,2020-06-30T12:57Z,1
-105.555144,40.038188,2020-06-30T12:52Z,1
-105.571483,40.04226,2020-06-30T23:59Z,1
-105.57255,40.044944,2020-06-30T22:44Z,1
-105.570392,40.047441,2020-06-30T23:12Z,1
-105.573468,40.049031,2020-06-30T23:28Z,0
-105.575357,40.046749,2020-06-30T23:41Z,1
-119.285357,37.02656,2020-10-06T01:00Z,0
-119.260617,37.03434,2020-10-06T01:00Z,0
-119.262184,37.031342,2020-10-06T01:00Z,0
-119.266198,37.028829,2020-10-06T01:00Z,0
-119.243066,37.034408,2020-10-06T01:00Z,0
-119.247486,37.034666,2020-10-06T01:00Z,0
-119.281555,37.035811,2020-10-06T01:00Z,0
-119.270245,37.028749,2020-10-06T01:00Z,0
-119.251043,37.031894,2020-10-06T01:00Z,0
-119.273022,37.031666,2020-10-06T01:00Z,0
-119.273022,37.031666,2020-10-06T15:00Z,0
-119.251043,37.031894,2020-10-06T15:00Z,0
-119.285357,37.02656,2020-10-06T15:00Z,0
-119.266198,37.028829,2020-10-06T15:00Z,0
-119.260617,37.03434,2020-10-06T15:00Z,0
-119.262184,37.031342,2020-10-06T15:00Z,0
-119.247486,37.034666,2020-10-06T15:00Z,0
-119.270245,37.028749,2020-10-06T15:00Z,0
-119.243066,37.034408,2020-10-06T15:00Z,0
-119.281555,37.035811,2020-10-06T15:00Z,0
-110.493909,44.958452,2020-08-04T00:00Z,0
-110.405942,44.919892,2020-08-04T00:00Z,0
-110.453038,44.948403,2020-08-04T00:00Z,0
-110.641175,44.942706,2020-08-04T00:00Z,0
-110.394062,44.911997,2020-08-04T00:00Z,0
-110.559036,44.958666,2020-08-04T00:00Z,0
-110.464438,44.948544,2020-08-04T00:00Z,0
-110.545032,44.958947,2020-08-04T00:00Z,0
-110.440344,44.920597,2020-08-04T00:00Z,0
-110.641175,44.942706,2020-08-04T14:00Z,0
-110.405942,44.919892,2020-08-04T14:00Z,0
-110.559036,44.958666,2020-08-04T14:00Z,0
-110.453038,44.948403,2020-08-04T14:00Z,0
-110.493909,44.958452,2020-08-04T14:00Z,0
-110.394062,44.911997,2020-08-04T14:00Z,0
-110.545032,44.958947,2020-08-04T14:00Z,0
-110.464438,44.948544,2020-08-04T14:00Z,0
-110.440344,44.920597,2020-08-04T14:00Z,0
-110.394062,44.911997,2020-08-21T13:55Z,1
-110.405942,44.919892,2020-08-21T14:10Z,1
-110.440344,44.920597,2020-08-21T14:29Z,1
-110.453038,44.948403,2020-08-21T14:47Z,1
-110.464438,44.948544,2020-08-21T14:56Z,1
-110.493909,44.958452,2020-08-21T15:11Z,1
-110.545032,44.958947,2020-08-21T15:30Z,1
-110.559036,44.958666,2020-08-21T13:21Z,1
-110.641175,44.942706,2020-08-21T15:47Z,0
-110.559036,44.958666,2020-08-22T00:19Z,0
-110.394062,44.911997,2020-08-21T22:50Z,0
-110.405942,44.919892,2020-08-21T23:04Z,1
-110.440344,44.920597,2020-08-21T23:18Z,0
-110.453038,44.948403,2020-08-21T23:30Z,0
-110.464438,44.948544,2020-08-21T23:40Z,0
-110.493909,44.958452,2020-08-21T23:55Z,0
-110.545032,44.958947,2020-08-22T00:10Z,0
-110.641175,44.942706,2020-08-22T00:34Z,0
-119.721285,37.101331,2021-05-11T01:00Z,0
-119.749511,37.109009,2021-05-11T01:00Z,0
-119.732525,37.086793,2021-05-11T01:00Z,0
-119.726034,37.092865,2021-05-11T01:00Z,0
-119.7411,37.082013,2021-05-11T01:00Z,0
-119.73524,37.096437,2021-05-11T01:00Z,0
-119.727648,37.081507,2021-05-11T01:00Z,0
-119.745324,37.114513,2021-05-11T01:00Z,0
-119.723575,37.089955,2021-05-11T01:00Z,0
-119.723127,37.085395,2021-05-11T01:00Z,0
-119.73524,37.096437,2021-05-11T15:00Z,0
-119.723575,37.089955,2021-05-11T15:00Z,0
-119.749511,37.109009,2021-05-11T15:00Z,0
-119.7411,37.082013,2021-05-11T15:00Z,0
-119.726034,37.092865,2021-05-11T15:00Z,0
-119.727648,37.081507,2021-05-11T15:00Z,0
-119.721285,37.101331,2021-05-11T15:00Z,0
-119.745324,37.114513,2021-05-11T15:00Z,0
-119.732525,37.086793,2021-05-11T15:00Z,0
-119.723127,37.085395,2021-05-11T15:00Z,0
-119.7411,37.082013,2021-05-26T14:18Z,1
-119.732525,37.086793,2021-05-26T14:28Z,1
-119.727648,37.081507,2021-05-26T14:46Z,1
-119.723127,37.085395,2021-05-26T14:58Z,0
-119.723575,37.089955,2021-05-26T15:06Z,0
-119.721285,37.101331,2021-05-26T01:40Z,0
-119.721285,37.101331,2021-05-26T15:28Z,0
-119.726034,37.092865,2021-05-26T15:37Z,1
-119.73524,37.096437,2021-05-26T15:51Z,1
-119.745324,37.114513,2021-05-26T15:51Z,0
-119.749511,37.109009,2021-05-26T16:26Z,1
-119.7411,37.082013,2021-05-26T23:13Z,0
-119.732525,37.086793,2021-05-26T23:23Z,0
-119.727648,37.081507,2021-05-26T23:43Z,0
-119.721285,37.101331,2021-05-26T15:00Z,0
-119.723127,37.085395,2021-05-26T23:52Z,0
-119.723575,37.089955,2021-05-26T23:58Z,0
-119.726034,37.092865,2021-05-27T00:03Z,0
-119.73524,37.096437,2021-05-27T00:13Z,0
-119.745324,37.114513,2021-05-27T00:32Z,0
-119.749511,37.109009,2021-05-27T00:42Z,0
-156.61059,71.263025,2018-06-16T16:52Z,0
-156.602349,71.262116,2018-06-16T17:02Z,0
-156.58756,71.260052,2018-06-16T17:13Z,0
-156.564525,71.257078,2018-06-16T17:24Z,0
-156.61059,71.263025,2018-06-17T00:44Z,0
-156.602349,71.262116,2018-06-17T00:48Z,0
